id,type,name,name_en,area,phone,fax,hours_weekly_range,hours,address,city,lat,lng,distance
1272,1,ATM Plaza Centro Sur 1,Plaza Centro Sur 1 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Centro II, 200 Rafael Cordero Ave. Ste. 151, Caguas, PR""",Caguas,18.247612,-66.025225,50.11410718
1273,1,ATM Plaza Centro Sur 2,Plaza Centro Sur 2 ATM,PR,,,FALSE,LMMJVSD,"""Plaza Centro II, 200 Rafael Cordero Ave. Ste. 151, Caguas, PR""",Caguas,18.247612,-66.025225,50.11410718
1274,1,ATM Río Grande Pueblo,Río Grande Pueblo ATM,PR,,,FALSE,LMMJVSD,"""Villas de Rio Grande Shopping Center, Calle Pimental 99, Rio Grande, PR""",Rio Grande,18.379815,-65.833826,36.89683388
1275,1,ATM Cabo Rojo La Hacienda 1,Cabo Rojo La Hacienda 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 100 Km 7.5, Bo. Miradero, Cabo Rojo, PR""",Cabo Rojo,18.088754,-67.156637,128.6266593
1276,1,ATM Cabo Rojo La Hacienda 2,Cabo Rojo La Hacienda 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 100 Km 7.5, Bo. Miradero, Cabo Rojo, PR""",Cabo Rojo,18.088754,-67.156637,128.6266593
1277,1,ATM Cabo Rojo La Hacienda 3,Cabo Rojo La Hacienda 3 ATM,PR,,,FALSE,LMMJVSD,"""Carr. 100 Km 7.5, Bo. Miradero, Cabo Rojo, PR""",Cabo Rojo,18.088754,-67.156637,128.6266593
1278,1,ATM Mayaguez Plaza,Mayaguez Plaza ATM,PR,,,FALSE,LMMJVSD,"""53 Calle de la Candelaria, Mayaguez, PR""",Mayaguez,18.201402,-67.139197,127.3112755
1279,1,ATM Ponce Towne Center Sur 1,Ponce Towne Center Sur 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Towne Center, Carr. 2 Km. 222.4, Ponce, PR""",Ponce,17.996404,-66.636866,92.87218051
1280,1,ATM Ponce Towne Center Sur 2,Ponce Towne Center Sur 2 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Towne Center, Carr. 2 Km. 222.4, Ponce, PR""",Ponce,17.996404,-66.636866,92.87218051
1281,1,ATM San Juan Los Puertos 1,San Juan Los Puertos 1 ATM,PR,,,FALSE,LMMJVSD,"""454 Comercio St., San Juan, PR""",San Juan,18.464998,-66.111585,56.26710148
1282,1,ATM San Juan Los Puertos 2,San Juan Los Puertos 2 ATM,PR,,,FALSE,LMMJVSD,"""454 Comercio St., San Juan, PR""",San Juan,18.464998,-66.111585,56.26710148
1283,1,ATM Mendez Vigo Mayaguez,Mendez Vigo Mayaguez ATM,PR,,,FALSE,LMMJVSD,"""Mendez Vigo 15 Oeste, Mayaguez, PR""",Mayaguez,18.202022,-67.141856,127.49511
1284,1,ATM Ponce Rambla 2,Ponce Rambla 2  ATM,PR,,,FALSE,LMMJVSD,"""La Rambla Shopping Center, Ave. Tito Castro, Carr. 14, Ponce, PR""",Ponce,18.025836,-66.598846,90.17428427
1285,1,ATM Walgreens 65 Shopping,Walgreens 65 Shopping ATM,PR,,,FALSE,LMMJVSD,"""1115 Ave 65 Infantería, San Juan, PR""",San Juan,18.395894,-66.041828,51.31117936
1286,1,ATM Shell Baldrich,Shell Baldrich ATM,PR,,,FALSE,LMMJVSD,"""Calle Coll y Toste, Esq César González, San Juan, PR""",San Juan,18.410694,-66.06461,52.91070537
1287,1,ATM Farmacia Siempre Abierta,Siempre Abierta Pharmacy ATM,PR,,,FALSE,LMMJVSD,"""#370 Ave Domenech, San Juan, PR""",San Juan,18.413159,-66.066543,53.04857704
1288,1,ATM Colon Service Station,Colon Service Station ATM,PR,,,FALSE,LMMJVSD,"""Ave Roosevelt, Esq Barbosa, San Juan, PR""",San Juan,18.426021,-66.048356,51.81471056
1289,1,ATM Cooperativa Seguros Múltiples,Cooperativa Seguros Múltiples ATM,PR,,,FALSE,LMMJVSD,"""#38 Calle Nevárez, San Juan, PR""",San Juan,18.398928,-66.070008,53.26549768
1290,1,ATM Universidad Interamericana Cupey,Interamerican University Cupey ATM,PR,,,FALSE,LMMJVSD,"""Carr #1, Calle Francisco Seín, Río Piedras, San Juan, PR""",San Juan,18.369247,-66.077045,53.71532034
1291,1,ATM Puma Lares,Puma Lares ATM,PR,,,FALSE,LMMJVSD,"""Carr 129, Km 24.5, Bo Pileta, Lares, PR""",Lares,18.319803,-66.870711,108.6764351
1292,1,ATM Sears Brand Central Mayaguez Mall,Sears Brand Central Mayaguez Mall ATM,PR,,,FALSE,LMMJVSD,"""#975, Ave Hostos Ste 110, Mayaguez, PR""",Mayaguez,18.156065,-67.143165,127.6203112
1294,1,ATM Mr. Special Sabana Grande,Mr. Special Sabana Grande ATM,PR,,,FALSE,LMMJVSD,"""Carr 121, Km 216.1, Bo Machuchal, Sabana Grande, PR""",Sabana Grande,18.070329,-66.957322,114.8606264
1296,1,ATM Puma Fajardo,Puma Fajardo ATM,PR,,,FALSE,LMMJVSD,"""Carr #3, Km 43.5, Bo Quebrada, Fajardo, PR""",Fajardo,18.345949,-65.671991,25.6475811
1297,1,ATM Wyndham Rio Mar 1,Wyndham Rio Mar 1 ATM,PR,,,FALSE,LMMJVSD,"""6000 Rio Mar Blvd, Hato Rey, PR""",Hato Rey,18.387691,-65.75477,31.44845461
1298,1,ATM Alcaldía Bayamón,Alcaldía Bayamón ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 11, Bayamon, PR""",Bayamon,18.39635,-66.155449,59.17472813
1300,1,ATM Farmacia Caridad,Caridad Pharmacy ATM,PR,,,FALSE,LMMJVSD,"""Carr 167, Bayamon, PR""",Bayamon,18.397669,-66.192565,61.74546582
1301,1,ATM Aibonito Extra,Aibonito Extra ATM,PR,,,FALSE,LMMJVSD,"""100 Ave San José, Aibonito, PR""",Aibonito,18.138944,-66.26948,67.17416167
1304,1,ATM Juncos Plaza,Juncos Plaza ATM,PR,,,FALSE,LMMJVSD,"""Juncos Plaza Shopping Center, Carr #31, Km 24.0, Juncos, PR""",Juncos,18.231308,-65.904922,41.80348963
1305,1,ATM Catalinas Food Court,Catalinas Food Court ATM,PR,,,FALSE,LMMJVSD,"""Expreso Luis A Ferré, Salida 18, PR-156, Caguas, PR""",Caguas,18.237456,-66.040805,51.20268132
1306,1,ATM Eaton Electrical Las Piedras,Eaton Electrical Las Piedras ATM,PR,,,FALSE,LMMJVSD,"""#183, 50 Calle Jesús T. Piñero, Las Piedras, PR""",Las Piedras,18.173825,-65.873501,39.74720996
1307,1,ATM Walgreens Humacao,Walgreens Humacao ATM,PR,,,FALSE,LMMJVSD,"""#121 Calle Cruz Ortíz Stella, Humacao, PR""",Humacao,18.146198,-65.800037,34.77552926
1308,1,ATM Bristol Myers Humacao,Bristol Myers Humacao  ATM,PR,,,FALSE,LMMJVSD,"""Carr #3, Km 77.5, Humacao, PR""",Humacao,18.148866,-65.79374,34.33308903
1309,1,ATM UPR Humacao,UPR Humacao ATM,PR,,,FALSE,LMMJVSD,"""Ave José E. Aguiar Aramburu, Carr 908, Km 1.2, Humacao, PR""",Humacao,18.145518,-65.838307,37.4086377
1310,1,ATM Hospital Auxilio Mutuo San Juan,Hospital Auxilio Mutuo San Juan ATM,PR,,,FALSE,LMMJVSD,"""Ave Ponce de León, Parada 37 y media, San Juan, PR""",San Juan,18.408813,-66.05246,52.06719642
1311,1,ATM Clínica Las Américas,Clínica Las Américas ATM,PR,,,FALSE,LMMJVSD,"""#400 Ave FD Roosevelt, San Juan, PR""",San Juan,18.420595,-66.069536,53.26868162
1312,1,ATM Edificio Torre Municipal,Edificio Torre Municipal ATM,PR,,,FALSE,LMMJVSD,"""Calle Carlos F. Chardón, San Juan, PR""",San Juan,18.426417,-66.062534,52.79550519
1313,1,ATM Universidad Politecnica,Polytechnic University ATM,PR,,,FALSE,LMMJVSD,"""#377 Ave Ponce de León, San Juan, PR""",San Juan,18.422048,-66.05604,52.33827066
1314,1,ATM JC Penney Plaza Las Américas,JC Penney Plaza Las Américas ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza Las Américas, 525 Av. Franklin Delano Roosevelt, San Juan, PR""",San Juan,18.421293,-66.075232,53.6637911
1316,1,ATM La Terraza Plaza Las Americas,La Terraza Plaza Las Americas ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza Las Américas, 525 Av. Franklin Delano Roosevelt, San Juan, PR""",San Juan,18.423326,-66.074473,53.61503882
1317,1,ATM Cuartel General Policía PR,General Police Station of PR ATM,PR,,,FALSE,LMMJVSD,"""#601 Ave Roosevelt, San Juan, PR""",San Juan,18.417532,-66.078035,53.85090291
1318,1,ATM Plaza del Atlántico Mall,Plaza del Atlántico Mall ATM,PR,,,FALSE,LMMJVSD,"""1400 Ave Miramar, Arecibo, PR""",Arecibo,18.479258,-66.757532,100.9564413
1319,1,ATM UPR Arecibo,UPR Arecibo ATM,PR,,,FALSE,LMMJVSD,"""Carr 653, Km 0.8, Arecibo, PR""",Arecibo,18.466299,-66.739932,99.72082067
1320,1,ATM Universidad Interamericana Arecibo,Interamerican University in Arecibo ATM,PR,,,FALSE,LMMJVSD,"""Ave Catalina Santiago Chico, Arecibo, PR""",Arecibo,18.474989,-66.758884,101.0441269
1321,1,ATM Walgreens Utuado,Walgreens Utuado ATM,PR,,,FALSE,LMMJVSD,"""#940 Carr 123, Utuado, PR""",Utuado,18.268934,-66.712361,97.70682658
1323,1,ATM Puma Guánica,Puma Guánica ATM,PR,,,FALSE,LMMJVSD,"""Carr 116 Km 24.7, Guanica, PR""",Guanica,17.99532,-66.892136,110.4956814
1324,1,ATM Plazoleta Plaza Caribe,Plazoleta Plaza Caribe ATM,PR,,,FALSE,LMMJVSD,"""#2050 Ponce by Pass, Ponce, PR""",Ponce,17.994074,-66.611842,91.15248294
1325,1,ATM Ponce Hilton Hotel & Casino,Ponce Hilton Hotel & Casino ATM,PR,,,FALSE,LMMJVSD,"""#1150 Ave Caribe, Ponce, PR""",Ponce,17.971277,-66.602227,90.55360511
1326,1,ATM UPR Ponce,UPR Ponce ATM,PR,,,FALSE,LMMJVSD,"""Ave Santiago de los Caballeros, Ponce, PR""",Ponce,17.992718,-66.607409,90.85045932
1327,1,ATM Holsum Bakers 1,Holsum Bakers 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 20.1, Bo Candelaría, Toa Baja, PR""",Toa Baja,18.410355,-66.234604,64.67175907
1328,1,ATM Holsum Bakers 2,Holsum Bakers 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 20.1, Bo Candelaría, Toa Baja, PR""",Toa Baja,18.409067,-66.234636,64.67223155
1329,1,ATM Corozal Plaza,Corozal Plaza ATM,PR,,,FALSE,LMMJVSD,"""Calle Cervantes, Corozal, PR""",Corozal,18.341004,-66.316966,70.31353667
1331,1,ATM Poblado San Antonio,Poblado San Antonio ATM,PR,,,FALSE,LMMJVSD,"""Carr 471, Aguadilla, PR""",Aguadilla,18.492624,-67.098169,124.5517574
1333,1,ATM Hospital La Concepción San German,La Concepción San German Hospital ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 173.4, San German, PR""",San German,18.098835,-67.038478,120.4349856
1334,1,ATM Aeropuerto Terminal American Airlines,LLM Airport American Airlines Terminal ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marín, Isla Verde, Carolina, PR""",Carolina,18.437243,-66.003661,48.75031428
1335,1,ATM Aeropuerto Terminal Delta,LLM Airport Delta Terminal ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marín, Isla Verde, Carolina, PR""",Carolina,18.436811,-66.004019,48.774059
1336,1,ATM Aeropuerto Terminal B,LLM Airport B Terminal ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marín, Isla Verde, Carolina, PR""",Carolina,18.436119,-66.004868,48.83113372
1337,1,ATM Aeropuerto Terminal C,LLM Airport C Terminal ATM,PR,,,FALSE,LMMJVSD,"""Aeropuerto Luis Muñoz Marín, Isla Verde, Carolina, PR""",Carolina,18.438026,-66.003478,48.73946082
1338,1,ATM Plazoleta Isla Verde San Juan,Plazoleta Isla Verde San Juan ATM,PR,,,FALSE,LMMJVSD,"""Carr 187 y Los Gobernadores, Carolina, PR""",Carolina,18.44211,-66.020491,49.92371151
1339,1,ATM Cinema Plaza Escorial,Plaza Escorial Cinema ATM,PR,,,FALSE,LMMJVSD,"""Carr #1, Esq Carr #3, Carolina, PR""",Carolina,18.395843,-65.997394,48.23700368
1340,1,ATM Walgreens Plaza Carolina,Walgreens Plaza Carolina ATM,PR,,,FALSE,LMMJVSD,"""Ave 65 de Infantería & Jesús Fragoso, Carolina, PR""",Carolina,18.395067,-65.977624,46.86817728
1341,1,ATM Country Club Shopping Center,Country Club Shopping Center ATM,PR,,,FALSE,LMMJVSD,"""Country Club Shopping Plaza, Ave Campo Rico, Esq El Comandante, Carolina, PR""",Carolina,18.414768,-65.992277,47.91650005
1344,1,ATM Puma Vistamar,Puma Vistamar ATM,PR,,,FALSE,LMMJVSD,"""Carr 190, Esq Ave Pontezuela, Urb Vistamar, Carolina, PR""",Carolina,18.425588,-65.988712,47.69205783
1345,1,ATM Total Villa Carolina 1,Total Villa Carolina 1 ATM,PR,,,FALSE,LMMJVSD,"""Ave Monserrate, Esq Ave Roberto Clemente, Urb Villa Carolina, Carolina, PR""",Carolina,18.405764,-65.965996,46.08262967
1347,1,ATM Walgreens Cupey,Walgreens Cupey ATM,PR,,,FALSE,LMMJVSD,"""#400 Ave La Sierra, Carr 177, Cupey, San Juan, PR""",San Juan,18.369779,-66.058155,52.4079192
1348,1,ATM Puma Ave. Esmeralda,Puma Ave. Esmeralda ATM,PR,,,FALSE,LMMJVSD,"""Ave Esmeralda, Esq Lopategui, Guaynabo, PR""",Guaynabo,18.370917,-66.100442,55.33709466
1350,1,ATM Walgreens Jardines Reales Guaynabo,Walgreens Jardines Reales Guaynabo ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Jardines Reales, Carr #199, Guaynabo, PR""",Guaynabo,18.361959,-66.119204,56.62792236
1351,1,ATM Total La Muda,Total La Muda ATM,PR,,,FALSE,LMMJVSD,"""Carr #1, Int Carr #20, Guaynabo, PR""",Guaynabo,18.329962,-66.099243,55.22466264
1352,1,ATM Shell Sagrado Corazón,Shell Sagrado Corazón ATM,PR,,,FALSE,LMMJVSD,"""Ave San Claudio, Carr #845 Km 4, San Juan, PR""",San Juan,18.378485,-66.050931,51.91764806
1353,1,ATM Park Gardens Food Court,Park Gardens Food Court ATM,PR,,,FALSE,LMMJVSD,"""Ave Saratoga, Esq Expreso Trujillo Alto, Park Gardens, Trujillo Alto, PR""",Trujillo Alto,18.389554,-66.031386,50.57940098
1354,1,ATM Pueblo Trujillo Alto,Pueblo Trujillo Alto ATM,PR,,,FALSE,LMMJVSD,"""Carr #181 y #848, Km 3.5, Trujillo Alto, PR""",Trujillo Alto,18.369751,-66.016355,49.51382662
1355,1,ATM Shell Bajamar,Shell Bajamar ATM,PR,,,FALSE,LMMJVSD,"""Ave Muñoz Rivera, Parada 6 y media, Puerta de Tierra, San Juan, PR""",San Juan,18.465421,-66.096341,55.21570123
1356,1,ATM Walgreens Condado,Walgreens Condado ATM,PR,,,FALSE,LMMJVSD,"""#1130 Ave Ashford, San Juan, PR""",San Juan,18.455959,-66.07181,53.49955711
1357,1,ATM Hotel Condado Plaza,Condado Plaza Hotel ATM,PR,,,FALSE,LMMJVSD,"""#999 Ave Ashford, San Juan, PR""",San Juan,18.460783,-66.080977,54.14390362
1358,1,ATM Plaza de Armas San Juan,Plaza de Armas San Juan ATM,PR,,,FALSE,LMMJVSD,"""Calle Fortaleza #151, San Juan, PR""",San Juan,18.465073,-66.116895,56.63390489
1359,1,ATM Capitolio de Puerto Rico,Capitol of Puerto Rico ATM,PR,,,FALSE,LMMJVSD,"""Ave Muñoz Rivera, Viejo San Juan, San Juan, PR""",San Juan,18.467225,-66.105946,55.88311156
1360,1,ATM Departamento de Hacienda,Departamento de Hacienda ATM,PR,,,FALSE,LMMJVSD,"""#10 Paseo Covadonga, San Juan, PR""",San Juan,18.465179,-66.109366,56.11432536
1361,1,ATM Universidad Sagrado Corazon Santurce,Sagrado Corazon University Santurce ATM,PR,,,FALSE,LMMJVSD,"""Calle Sagrado Corazón de Jesús, Santurce, San Juan, PR""",San Juan,18.441049,-66.059552,52.61932572
1363,1,ATM El Nuevo Día,El Nuevo Día ATM,PR,,,FALSE,LMMJVSD,"""#50 Carr 165, Sector Buchanan, Parque Industrial Amelia, Guaynabo, PR""",Guaynabo,18.416499,-66.110583,56.1001649
1365,1,ATM San Patricio Food Court,San Patricio Food Court ATM,PR,,,FALSE,LMMJVSD,"""San Patricio Shopping Center, Caparra Heights, San Juan, PR""",San Juan,18.408584,-66.105337,55.72450657
1366,1,ATM Ortho McNeil Manati,Ortho McNeil Manati ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 46.5, Manati, PR""",Manati,18.436413,-66.458729,80.21841433
1368,1,ATM Mayagüez Town Center,Mayagüez Town Center ATM,PR,,,FALSE,LMMJVSD,"""252 Calle Post, Mayaguez, PR""",Mayaguez,18.209609,-67.144412,127.6677374
1369,1,ATM Farmacia Serrano,Serrano Pharmacy ATM,PR,,,FALSE,LMMJVSD,"""108, Km 2.6, Bo Miradero, Mayaguez, PR""",Mayaguez,18.201748,-67.135082,127.0259771
1370,1,ATM Walgreens Mayagüez,Walgreens Mayagüez ATM,PR,,,FALSE,LMMJVSD,"""2097 Ave Hostos, Mayaguez, PR""",Mayaguez,18.153987,-67.145707,127.7982327
1371,1,ATM UPR Mayaguez 1,UPR Mayaguez 1 ATM,PR,,,FALSE,LMMJVSD,"""259 Ave Alfonso Valdés Cobián, Mayaguez, PR""",Mayaguez,18.210547,-67.14112,127.4391325
1372,1,ATM UPR Mayaguez 2,UPR Mayaguez 2 ATM,PR,,,FALSE,LMMJVSD,"""259 Ave Alfonso Valdés Cobián, Mayaguez, PR""",Mayaguez,18.210547,-67.14112,127.4391325
1373,1,ATM Universidad Interamericana San German,Interamerican University in San German ATM,PR,,,FALSE,LMMJVSD,"""Calle Comerío Luna, San German, PR""",San German,18.084669,-67.047125,121.052754
1374,1,ATM Burger King Santa Isabel,Burger King Santa Isabel ATM,PR,,,FALSE,LMMJVSD,"""Carr 153, Km 6.9, Santa Isabel, PR""",Santa Isabel,18.012505,-66.383073,75.33382325
1375,1,ATM Pfizer Guayama 2,Pfizer Guayama 2 ATM,PR,,,FALSE,LMMJVSD,"""Carr #3, Km 142.1, Guayama, PR""",Guayama,17.960771,-66.144379,59.1507071
1377,1,ATM Pueblo Plaza Caribe,Pueblo Plaza Caribe ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Caribe, Carr #2, Ponce by Pass, Ponce, PR""",Ponce,17.994527,-66.609077,90.96058669
1378,1,ATM Universidad Interamericana Ponce,Interamerican University in Ponce ATM,PR,,,FALSE,LMMJVSD,"""104 Carr #1, Km 123.2, Ponce, PR""",Ponce,18.006782,-66.5782,88.79835283
1379,1,ATM Selectos Santa María Ponce,Selectos Santa María Ponce ATM,PR,,,FALSE,LMMJVSD,"""Ave Muñoz Rivera, Esq Calle Ferrocarril, Ponce, PR""",Ponce,18.005511,-66.618741,91.59817832
1380,1,ATM Garaje La Sierra,La Sierra Gas Station ATM,PR,,,FALSE,LMMJVSD,"""Carr 172, Km 19, Bo Cañaboncito, Sector La Sierra, Caguas, PR""",Caguas,18.208715,-66.102784,55.52763354
1381,1,ATM Econo Bairoa 1,Econo Bairoa 1 ATM,PR,,,FALSE,LMMJVSD,"""Bairoa Shopping Center, Carr #1, Km 35.8, Caguas, PR""",Caguas,18.255446,-66.03747,50.95582496
1382,1,ATM Econo Bairoa 2,Econo Bairoa 2 ATM,PR,,,FALSE,LMMJVSD,"""Bairoa Shopping Center, Carr #1, Km 35.8, Caguas, PR""",Caguas,18.255446,-66.03747,50.95582496
1383,1,ATM Total Cañaboncito Caguas,Total Cañaboncito Caguas ATM,PR,,,FALSE,LMMJVSD,"""Carr #156, Esq 784, Km 59.0, Bo Cañaboncito, Caguas, PR""",Caguas,18.232806,-66.04933,51.79785435
1385,1,ATM UPR Cayey,UPR Cayey ATM,PR,,,FALSE,LMMJVSD,"""205 Calle Antonio R Barceló, Cayey, PR""",Cayey,18.115556,-66.16228,59.82240686
1386,1,ATM Merck Las Piedras,Merck Las Piedras ATM,PR,,,FALSE,LMMJVSD,"""Pridco Industrial Park, Rd 183, Las Piedras, PR""",Las Piedras,18.182857,-65.879141,40.11347838
1387,1,ATM Pfizer Pharmaceutical Barceloneta,Pfizer Pharmaceutical Barceloneta ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 58.2, Barceloneta, PR""",Barceloneta,18.43139,-66.571135,87.99282608
1388,1,ATM Abbott Chemical Barceloneta 1,Abbott Chemical Barceloneta 1 ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 58.2, Barceloneta, PR""",Barceloneta,18.428296,-66.573064,88.12277467
1389,1,ATM Pfizer PGM Vega Baja,Pfizer PGM Vega Baja ATM,PR,,,FALSE,LMMJVSD,"""Carr 689, Km 1.9, Vega Baja, PR""",Vega Baja,18.449588,-66.349643,72.69025598
1390,1,ATM Econo Vega Baja,Econo Vega Baja ATM,PR,,,FALSE,LMMJVSD,"""10 Felisa Rincón de Gautier, Urb San Demetrio, Vega Baja, PR""",Vega Baja,18.481285,-66.404667,76.55118437
1391,1,ATM Plaza Noreste Canóvanas,Plaza Noreste Canóvanas  ATM,PR,,,FALSE,LMMJVSD,"""Plaza Noreste Shopping Center, Carr #3, Urb Villas de Loíza, Canovanas, PR""",Canovanas,18.379342,-65.871685,39.5145632
1392,1,ATM Walgreens 65 Esquina Campo Rico,Walgreens 65 Esquina Campo Rico ATM,PR,,,FALSE,LMMJVSD,"""Ave Campo Rico, Esq Fidalgo Díaz, Carolina, PR""",Carolina,18.397737,-66.005033,48.7684715
1393,1,ATM Shell Torrimar,Shell Torrimar  ATM,PR,,,FALSE,LMMJVSD,"""Carr #177 Km 2.6, Los Filtros, Guaynabo, PR""",Guaynabo,18.384479,-66.119325,56.65942975
1394,1,ATM Walgreens Guayama,Walgreens Guayama ATM,PR,,,FALSE,LMMJVSD,"""1 Calle mrginal, Ste 2, Guayama, PR""",Guayama,17.974993,-66.11634,57.16858302
1396,1,ATM Walgreens Drive In Plaza,Walgreens Drive In Plaza ATM,PR,,,FALSE,LMMJVSD,"""2135 Drive In Plaza, Carr 831, Bayamon, PR""",Bayamon,18.404695,-66.180361,60.91004418
1397,1,ATM Plaza Río Hondo,Plaza Río Hondo ATM,PR,,,FALSE,LMMJVSD,"""60 Ave Rio Hondo, Ste 8080, Bayamon, PR""",Bayamon,18.422346,-66.161519,59.63299149
1398,1,ATM UPR Bayamón,UPR Bayamón ATM,PR,,,FALSE,LMMJVSD,"""Industrial Minillas 170, Carr 174, Bayamon, PR""",Bayamon,18.372047,-66.142403,58.24380059
1399,1,ATM XTRA Río Hondo 2,XTRA Río Hondo 2 ATM,PR,,,FALSE,LMMJVSD,"""Ave Comerío, Esq Expreso de Diego, Bayamon, PR""",Bayamon,18.424235,-66.16155,59.6382641
1400,1,ATM Hospital San Pablo,San Pablo Hospital ATM,PR,,,FALSE,LMMJVSD,"""Calle Santa Cruz #70, Bayamon, PR""",Bayamon,18.397648,-66.147941,58.65678471
1401,1,ATM Walgreens Calle Loíza,Walgreens Calle Loíza ATM,PR,,,FALSE,LMMJVSD,"""1963, Calle Loíza, San Juan, PR""",San Juan,18.451583,-66.055105,52.33586454
1402,1,ATM Cinema Montehiedra,Cinema Montehiedra ATM,PR,,,FALSE,LMMJVSD,"""Ave Los Romeros, San Juan, PR""",San Juan,18.337578,-66.066898,52.98754483
1404,1,ATM Tres Monjitas,Tres Monjitas ATM,PR,,,FALSE,LMMJVSD,"""Zona Industrial Tres Monjitas, 381 Calle Angel Buonomo, San Juan, PR""",San Juan,18.42981,-66.069926,53.31305236
1406,1,ATM Cabo Rojo Pueblo,Cabo Rojo Pueblo ATM,PR,,,FALSE,LMMJVSD,"""Calle Barbosa 48, Esq Ruiz Belvis, Cabo Rojo, PR""",Cabo Rojo,18.086777,-67.146483,127.9264076
1407,1,ATM Plaza del Sol 1,Plaza del Sol 1 ATM,PR,,,FALSE,LMMJVSD,"""Centro Comercial Plaza del Sol, Ave. West Main 725, Sierra Bayamon, Bayamon, PR""",Bayamon,18.407685,-66.162404,59.67159819
1408,1,ATM Gulf Service Station,Gulf Service Station ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Bo Sabana Hoyos, Arecibo, PR""",Arecibo,18.446349,-66.65383,93.7355417
1409,1,ATM Mr. Special Hormigueros,Mr. Special Hormigueros ATM,PR,,,FALSE,LMMJVSD,"""Carr #2, Km 167.4, Bo Lavadero, Hormigueros, PR""",Hormigueros,18.131308,-67.110436,125.3779465
1410,1,ATM Econo Toa Baja,Econo Toa Baja ATM,PR,,,FALSE,LMMJVSD,"""Carr 863, Km 0.8, Bo Pájaros, Toa Baja, PR""",Toa Baja,18.397552,-66.209215,62.89783976
1411,1,ATM Mr. Special Lajas,Mr. Special Lajas ATM,PR,,,FALSE,LMMJVSD,"""Carr 315, Km 1.0, Lajas, PR""",Lajas,18.038852,-67.057563,121.8458512
1412,1,ATM Mr. Special Cabo Rojo,Mr. Special Cabo Rojo ATM,PR,,,FALSE,LMMJVSD,"""Carr 100, Km 6.7, Cabo Rojo, PR""",Cabo Rojo,18.096365,-67.155991,128.5722786
1413,1,ATM Hospital San Jorge,San Jorge Hospital ATM,PR,,,FALSE,LMMJVSD,"""157 Calle San Jorge, San Juan, PR""",San Juan,18.446664,-66.062893,52.86245225
1415,1,ATM Alcaldía Hatillo,Hatillo Town Hall ATM,PR,,,FALSE,LMMJVSD,"""Calle Roosevelt y Calle Pablo J Aguilar, Hatillo, PR""",Hatillo,18.486215,-66.825419,105.664232
1417,1,ATM Universidad Católica de Ponce,Catholic University in Ponce ATM,PR,,,FALSE,LMMJVSD,"""2250 Ave Las Américas, Ponce, PR""",Ponce,18.003404,-66.617347,91.50747151
1418,1,ATM Cooper Vision Juana Díaz,Cooper Vision Juana Díaz ATM,PR,,,FALSE,LMMJVSD,"""500 Calle Desvío Víctor Cruz, Juana Diaz, PR""",Juana Diaz,18.044431,-66.50209,83.45074698
1420,1,ATM Mr. Special Lares,Mr. Special Lares ATM,PR,,,FALSE,LMMJVSD,"""Carr 111, Km 1.0, Lares, PR""",Lares,18.291374,-66.894537,110.326666
1421,1,ATM Mr. Special Isabela,Mr. Special Isabela ATM,PR,,,FALSE,LMMJVSD,"""Carr 112, Km 0.8, Ave Aguadilla, Isabela, PR""",Isabela,18.493458,-67.026751,119.6088397
1422,1,ATM Mr. Special Añasco,Mr. Special Añasco ATM,PR,,,FALSE,LMMJVSD,"""Carr 402, Km 0.8, Bo Las Marías, Añasco, PR""",Añasco,18.293355,-67.13971,127.3161505
1423,1,ATM Mr. Special Aguada,Mr. Special Aguada ATM,PR,,,FALSE,LMMJVSD,"""Desvío Sur, Carr 411, Aguada, PR""",Aguada,18.378118,-67.192093,130.9633282
1424,1,ATM Mr. Special Yauco,Mr. Special Yauco ATM,PR,,,FALSE,LMMJVSD,"""Calle Barbosa, Esq La Planta, Yauco, PR""",Yauco,18.030722,-66.848006,107.3726295
1425,1,ATM Mr. Special San Germán,Mr. Special San Germán ATM,PR,,,FALSE,LMMJVSD,"""Carr 102, Urb Santa Marta, San German, PR""",San German,18.079055,-67.030957,119.9419677
